SG_UF;NM_UE;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_URNA_CANDIDATO;DS_DETALHE_SITUACAO_CAND;NR_PARTIDO;SG_PARTIDO;DS_GENERO;DS_COR_RACA;ST_REELEICAO
PB;PARAÍBA;GOVERNADOR;150001635959;50;ADJANY SIMPLICIO;DEFERIDO;50;PSOL;FEMININO;PARDA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001620807;77456;JOÃO DOS SANTOS;DEFERIDO;77;SOLIDARIEDADE;MASCULINO;PRETA;N
PB;PARAÍBA;DEPUTADO FEDERAL;150001612072;1177;DR° HILTON SOUTO MAIOR;DEFERIDO;11;PP;MASCULINO;PARDA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001619572;10777;BOSCO CARNEIRO;DEFERIDO;10;REPUBLICANOS;MASCULINO;BRANCA;S
PB;PARAÍBA;DEPUTADO FEDERAL;150001737749;3535;SILVANA PILIPENKO;INDEFERIDO;35;PMB;FEMININO;BRANCA;N
PB;PARAÍBA;DEPUTADO FEDERAL;150001718234;2200;QUEIROGUINHA;RENÚNCIA;22;PL;MASCULINO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001718365;35011;DR. BIRA;INDEFERIDO;35;PMB;MASCULINO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001718226;22200;KELSEN BOLSONARO;RENÚNCIA;22;PL;MASCULINO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001603128;44778;LURDINHA MIGUEL;DEFERIDO;44;UNIÃO;FEMININO;PARDA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001621574;18456;DENINHO GARI;DEFERIDO;18;REDE;MASCULINO;PARDA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001620810;77600;NILDO ANDRADE;DEFERIDO;77;SOLIDARIEDADE;MASCULINO;PARDA;N
PB;PARAÍBA;DEPUTADO FEDERAL;150001723470;3567;MANUELA SANTANA;DEFERIDO;35;PMB;FEMININO;PARDA;N
