SG_UF;NM_UE;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_URNA_CANDIDATO;DS_DETALHE_SITUACAO_CAND;NR_PARTIDO;SG_PARTIDO;DS_GENERO;DS_COR_RACA;ST_REELEICAO
BA;BAHIA;DEPUTADO FEDERAL;50001717854;9010;CHARLES RODRIGUES;DEFERIDO;90;PROS;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001644117;35333;WADSON SILVA;DEFERIDO;35;PMB;MASCULINO;PRETA;N
BA;BAHIA;SENADOR;50001695916;290;CICERO ARAUJO;INDEFERIDO COM RECURSO;29;PCO;MASCULINO;PRETA;N
BA;BAHIA;DEPUTADO FEDERAL;50001620881;1244;LÉO PRATES;DEFERIDO;12;PDT;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO FEDERAL;50001717850;9044;CABRAL;DEFERIDO;90;PROS;MASCULINO;BRANCA;N
BA;BAHIA;DEPUTADO FEDERAL;50001605365;1323;ZÉ NETO;DEFERIDO;13;PT;MASCULINO;BRANCA;S
BA;BAHIA;2º SUPLENTE;50001597049;333;ROSA VIRGÍNIA MONTALVÃO;DEFERIDO;33;PMN;FEMININO;BRANCA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001647071;11700;ROMILSON CORAÇÃO DE LEÃO;INDEFERIDO COM RECURSO;11;PP;MASCULINO;BRANCA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001696397;14075;JAHAL LYMA;DEFERIDO;14;PTB;FEMININO;PARDA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001600634;50580;LUDIMILLA TEIXEIRA;DEFERIDO;50;PSOL;FEMININO;PRETA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001620940;12044;WELLINGTON MACIEL;DEFERIDO;12;PDT;MASCULINO;PRETA;N
BA;BAHIA;DEPUTADO FEDERAL;50001728484;9077;DEGA DO DANONE;DEFERIDO;90;PROS;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001604572;20700;MARCOS HIDEKI;DEFERIDO;20;PSC;MASCULINO;BRANCA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001605971;40272;ISABEL GUIMARÃES;DEFERIDO;40;PSB;FEMININO;PRETA;N
BA;BAHIA;DEPUTADO FEDERAL;50001728487;9084;RAFAEL BRUNO;INDEFERIDO;90;PROS;MASCULINO;BRANCA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001647068;11651;PEDRINHO PEPÊ;DEFERIDO;11;PP;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO FEDERAL;50001673581;2830;SILVIA SANTOS;DEFERIDO;28;PRTB;FEMININO;PRETA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001600599;18018;IARACI DIAS;DEFERIDO;18;REDE;FEMININO;PRETA;N
BA;BAHIA;DEPUTADO FEDERAL;50001602962;7021;TUM;DEFERIDO;70;AVANTE;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO FEDERAL;50001619934;7730;DIVINO DA TERRA;DEFERIDO;77;SOLIDARIEDADE;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO FEDERAL;50001606027;4005;ANDREAH FRAGA;DEFERIDO;40;PSB;FEMININO;PRETA;N
BA;BAHIA;DEPUTADO FEDERAL;50001606053;4050;PROFESSOR MARCELO AVILA;DEFERIDO;40;PSB;MASCULINO;BRANCA;N
BA;BAHIA;DEPUTADO FEDERAL;50001619837;1099;IGOR MANASSÉS;DEFERIDO;10;REPUBLICANOS;MASCULINO;BRANCA;N
BA;BAHIA;DEPUTADO FEDERAL;50001621031;1199;GEORGE O GORDINHO DA FAVELA;DEFERIDO;11;PP;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001647081;11331;PROFESSORA JOELMA DUTRA;DEFERIDO;11;PP;FEMININO;BRANCA;N
BA;BAHIA;DEPUTADO FEDERAL;50001634586;4447;MARISETE;DEFERIDO;44;UNIÃO;FEMININO;PARDA;N
BA;BAHIA;DEPUTADO FEDERAL;50001621032;1173;DENIS PAIM;DEFERIDO;11;PP;MASCULINO;PRETA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001609454;22015;EDILSON GUSMÃO;DEFERIDO;22;PL;MASCULINO;BRANCA;N
BA;BAHIA;DEPUTADO FEDERAL;50001614049;1559;SIDNEY NASCIMENTO;DEFERIDO;15;MDB;MASCULINO;BRANCA;N
BA;BAHIA;DEPUTADO FEDERAL;50001619843;1070;DR. ISAAC NERY;DEFERIDO;10;REPUBLICANOS;MASCULINO;BRANCA;N
BA;BAHIA;DEPUTADO FEDERAL;50001615497;3613;JOAO BONITO;DEFERIDO;36;AGIR;MASCULINO;PRETA;N
BA;BAHIA;DEPUTADO FEDERAL;50001602847;2718;AILTON COSTA;DEFERIDO;27;DC;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO FEDERAL;50001605362;1373;TAUÃ;DEFERIDO;13;PT;MASCULINO;BRANCA;N
BA;BAHIA;DEPUTADO FEDERAL;50001619849;1011;MARCELO NILO;DEFERIDO;10;REPUBLICANOS;MASCULINO;BRANCA;N
BA;BAHIA;DEPUTADO FEDERAL;50001645892;1444;SUBOFICIAL GILVAN BARBOSA;DEFERIDO;14;PTB;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001620180;90190;CARDOSÃO DO POVÃO;INDEFERIDO;90;PROS;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001619282;10777;MISSIONÁRIO SIRINEU BARBOSA;DEFERIDO;10;REPUBLICANOS;MASCULINO;PARDA;N
BA;BAHIA;DEPUTADO FEDERAL;50001605355;1355;LULAMORIM;RENÚNCIA;13;PT;MASCULINO;BRANCA;N
BA;BAHIA;DEPUTADO ESTADUAL;50001696394;14224;EUTICO O EMBAIXADOR;DEFERIDO;14;PTB;MASCULINO;PRETA;N
