SG_UF;NM_UE;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_URNA_CANDIDATO;DS_DETALHE_SITUACAO_CAND;NR_PARTIDO;SG_PARTIDO;DS_GENERO;DS_COR_RACA;ST_REELEICAO
AC;ACRE;DEPUTADO FEDERAL;10001649411;4040;DR THOR DANTAS;DEFERIDO;40;PSB;MASCULINO;PARDA;N
AC;ACRE;DEPUTADO ESTADUAL;10001642328;15300;ITALO MESQUITA;DEFERIDO;15;MDB;MASCULINO;PARDA;N
AC;ACRE;1º SUPLENTE;10001731818;199;LURDINHA LIMA;DEFERIDO;11;PP;FEMININO;PARDA;N
AC;ACRE;DEPUTADO ESTADUAL;10001649313;22000;TEREZINHA MOREIRA;DEFERIDO;22;PL;FEMININO;BRANCA;N
AC;ACRE;SENADOR;10001606585;364;DIMAS SANDAS;DEFERIDO;36;AGIR;MASCULINO;PRETA;N
AC;ACRE;2º SUPLENTE;10001643705;222;IVO GALVÃO;DEFERIDO;15;MDB;MASCULINO;PARDA;N
AC;ACRE;DEPUTADO ESTADUAL;10001650035;19192;SAVANA SANTIAGO;DEFERIDO;19;PODE;FEMININO;BRANCA;N
AC;ACRE;DEPUTADO ESTADUAL;10001717432;27888;JOANNA AYSHA;DEFERIDO;27;DC;FEMININO;BRANCA;N
AC;ACRE;DEPUTADO ESTADUAL;10001717430;27252;EDSON DUARTE;RENÚNCIA;27;DC;MASCULINO;PARDA;N
AC;ACRE;DEPUTADO ESTADUAL;10001623547;44123;ANTONIO PEDRO;DEFERIDO;44;UNIÃO;MASCULINO;PARDA;S
AC;ACRE;DEPUTADO FEDERAL;10001614198;1300;MARIA SANTIAGO;DEFERIDO;13;PT;FEMININO;PRETA;N
AC;ACRE;DEPUTADO FEDERAL;10001670871;5151;JH;DEFERIDO;51;PATRIOTA;MASCULINO;PARDA;N
AC;ACRE;DEPUTADO ESTADUAL;10001643328;40043;PROFESSORA CRIS NOGUEIRA;DEFERIDO;40;PSB;FEMININO;PRETA;N
AC;ACRE;DEPUTADO ESTADUAL;10001643327;40007;HALISSON RODRIGO;DEFERIDO;40;PSB;MASCULINO;BRANCA;N
AC;ACRE;DEPUTADO ESTADUAL;10001723796;45005;TOINHO DO POVO;DEFERIDO;45;PSDB;MASCULINO;BRANCA;N
