SG_UF;NM_UE;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_URNA_CANDIDATO;DS_DETALHE_SITUACAO_CAND;NR_PARTIDO;SG_PARTIDO;DS_GENERO;DS_COR_RACA;ST_REELEICAO
PR;PARANÁ;DEPUTADO ESTADUAL;160001622676;50700;ELIAS PELA MORADIA;INDEFERIDO COM RECURSO;50;PSOL;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001614558;1555;PROFESSORA SILVIA;DEFERIDO;15;MDB;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001603343;11100;TEIXEIRINHA;DEFERIDO;11;PP;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001731381;3502;CRISTIANI BOMKOSKI;DEFERIDO;35;PMB;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001612433;45500;ANDERSON GIOVANINI;INDEFERIDO;45;PSDB;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001622297;5511;LUÍSA CANZIANI;DEFERIDO;55;PSD;FEMININO;BRANCA;S
PR;PARANÁ;DEPUTADO ESTADUAL;160001623121;55012;REICHEMBACH;DEFERIDO;55;PSD;MASCULINO;BRANCA;S
PR;PARANÁ;DEPUTADO ESTADUAL;160001612427;23070;CARLA DA SAÚDE;DEFERIDO;23;CIDADANIA;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001654949;22888;KLEBER MACHADO;INDEFERIDO COM RECURSO;22;PL;MASCULINO;PRETA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001614525;1330;ENIO VERRI;DEFERIDO;13;PT;MASCULINO;BRANCA;S
PR;PARANÁ;DEPUTADO ESTADUAL;160001717368;36499;MARQUINHOS LIMA;DEFERIDO;36;AGIR;MASCULINO;PARDA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001623126;55123;MARCIO NUNES;DEFERIDO;55;PSD;MASCULINO;BRANCA;S
PR;PARANÁ;DEPUTADO ESTADUAL;160001622203;19500;RICARDO MAIA;DEFERIDO;19;PODE;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001614782;77500;MARLI PAULINO;DEFERIDO;77;SOLIDARIEDADE;FEMININO;PARDA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001716143;10002;ROSE PROTETORA DOS ANIMAIS;DEFERIDO;10;REPUBLICANOS;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001603720;2312;SOLITÁRIO;DEFERIDO;23;CIDADANIA;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001603337;11666;CRISTINA VALENTIM;DEFERIDO;11;PP;FEMININO;BRANCA;N
