SG_UF;NM_UE;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_URNA_CANDIDATO;DS_DETALHE_SITUACAO_CAND;NR_PARTIDO;SG_PARTIDO;DS_GENERO;DS_COR_RACA;ST_REELEICAO
MA;MARANHÃO;SENADOR;100001613450;277;PASTOR IVO NOGUEIRA;DEFERIDO;27;DC;MASCULINO;PRETA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001675665;28888;ALDO ROGÉRIO COLETIVO DO POVO;DEFERIDO;28;PRTB;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001689562;36231;IRMÃ ELIETE SILVA;DEFERIDO;36;AGIR;FEMININO;PARDA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001638989;2727;EDUARDO MARTINS;DEFERIDO;27;DC;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001619965;45555;INÁCIO MELO;DEFERIDO;45;PSDB;MASCULINO;BRANCA;N
MA;MARANHÃO;2º SUPLENTE;100001713305;500;DECO;DEFERIDO;50;PSOL;MASCULINO;PRETA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001723263;7020;RITA AMARAL;DEFERIDO;70;AVANTE;FEMININO;PRETA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001713949;50777;ALEXSANDRA;DEFERIDO;50;PSOL;FEMININO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001689565;36999;MARLY ALVES AMADINHA;DEFERIDO;36;AGIR;FEMININO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001608094;11026;GEISA MIRANDA;DEFERIDO;11;PP;FEMININO;BRANCA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001620079;20000;FERNANDO BRAIDE;DEFERIDO;20;PSC;MASCULINO;BRANCA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001614806;19888;JÚNIOR CASCARIA;DEFERIDO;19;PODE;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001615465;2020;ALUISIO MENDES;DEFERIDO;20;PSC;MASCULINO;BRANCA;S
MA;MARANHÃO;DEPUTADO FEDERAL;100001689780;7707;ILSON BAIANO;FALECIMENTO;77;SOLIDARIEDADE;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001732434;4034;DONA CEIÇA;DEFERIDO;40;PSB;FEMININO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001713951;50002;ANGELA MARIA;DEFERIDO;50;PSOL;FEMININO;PRETA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001675663;28190;SARGENTO ELIEZIO;DEFERIDO;28;PRTB;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001599610;9092;GEOVANE CASTRO;INDEFERIDO;90;PROS;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001689561;36222;MARCELO PORTO;DEFERIDO;36;AGIR;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001614977;1977;JACINTA JOSÉ;DEFERIDO;19;PODE;FEMININO;PARDA;N
MA;MARANHÃO;DEPUTADO ESTADUAL;100001648823;14222;RAPOSAO;DEFERIDO;14;PTB;MASCULINO;PRETA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001608203;5166;NENEM DA FEIRA;DEFERIDO;51;PATRIOTA;FEMININO;PARDA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001610546;4412;ALDY JUNIOR;DEFERIDO;44;UNIÃO;MASCULINO;PARDA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001608080;1101;LIDIANE BARROS;DEFERIDO;11;PP;FEMININO;PARDA;N
MA;MARANHÃO;DEPUTADO FEDERAL;100001632857;3663;BRUNA LEÃO;DEFERIDO;36;AGIR;FEMININO;PARDA;N
