SG_UF;NM_UE;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_URNA_CANDIDATO;DS_DETALHE_SITUACAO_CAND;NR_PARTIDO;SG_PARTIDO;DS_GENERO;DS_COR_RACA;ST_REELEICAO
AM;AMAZONAS;DEPUTADO ESTADUAL;40001620689;51123;SGT RONNEY;INDEFERIDO;51;PATRIOTA;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001618358;33654;SGT BRENO GUIMARÃES;DEFERIDO;33;PMN;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001633262;13111;ANTONIO PEIXOTO;INDEFERIDO COM RECURSO;13;PT;MASCULINO;BRANCA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001609203;70170;ROSE LOBO;DEFERIDO;70;AVANTE;FEMININO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001620687;51190;SGT EFRAIM;DEFERIDO;51;PATRIOTA;MASCULINO;PARDA;N
AM;AMAZONAS;VICE-GOVERNADOR;40001610344;15;ANNE MOURA;DEFERIDO;13;PT;FEMININO;INDÍGENA;N
AM;AMAZONAS;DEPUTADO FEDERAL;40001643935;7756;DEYSE;RENÚNCIA;77;SOLIDARIEDADE;FEMININO;BRANCA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001609310;10000;DRA MAYARA;DEFERIDO;10;REPUBLICANOS;FEMININO;BRANCA;S
AM;AMAZONAS;DEPUTADO FEDERAL;40001719234;1888;JERSON ARANHA;DEFERIDO;18;REDE;MASCULINO;BRANCA;N
AM;AMAZONAS;DEPUTADO FEDERAL;40001633245;4333;ROSA DOS ANJOS BANCADA VERDE;DEFERIDO;43;PV;FEMININO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001633334;22352;SARGENTO BORGES ALVES;DEFERIDO;22;PL;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001609179;70234;DR. EDUARDO ASSIS;DEFERIDO;70;AVANTE;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO FEDERAL;40001618394;4040;DRA IÊDA CARDOSO;DEFERIDO;40;PSB;FEMININO;BRANCA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001718576;36666;EDSON MARTINS;INDEFERIDO;36;AGIR;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001618665;20111;JORGE MIGUEL O PARCEIRÃO;DEFERIDO;20;PSC;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001719859;90022;CABO STYVEM CASTRO;PENDENTE DE JULGAMENTO;90;PROS;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001671700;27444;ALEX INTERNET;DEFERIDO;27;DC;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001600298;35300;CAILA CARIM;DEFERIDO;35;PMB;FEMININO;BRANCA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001618494;40040;ANDERSON FONSECA;DEFERIDO;40;PSB;MASCULINO;BRANCA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001618345;33100;HARUMI SATO;DEFERIDO;33;PMN;FEMININO;BRANCA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001618464;44456;ERNESTO OLIVEIRA;DEFERIDO;44;UNIÃO;MASCULINO;BRANCA;N
AM;AMAZONAS;DEPUTADO FEDERAL;40001609382;1012;PROF. EDSON CARLOS;INDEFERIDO COM RECURSO;10;REPUBLICANOS;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001643942;77333;LUIZ ANDRADE;DEFERIDO;77;SOLIDARIEDADE;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001618480;40091;IRMÃ NILDA;DEFERIDO;40;PSB;FEMININO;PRETA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001618346;33234;ALEXANDRO MORENO;DEFERIDO;33;PMN;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO FEDERAL;40001643215;1414;ALCIDES CORDOVIL;DEFERIDO;14;PTB;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO FEDERAL;40001609235;5566;ORSINE JR;DEFERIDO;55;PSD;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001633345;22212;AMIGO MICHEL;DEFERIDO;22;PL;MASCULINO;PRETA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001671704;27000;DR. SERGIO MACHADO;DEFERIDO;27;DC;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001618664;20777;DR GOMES;DEFERIDO;20;PSC;MASCULINO;BRANCA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001719246;50000;LAIS SANTOS;DEFERIDO;50;PSOL;FEMININO;PRETA;N
AM;AMAZONAS;DEPUTADO FEDERAL;40001609380;1044;MIRTES SALLES;DEFERIDO;10;REPUBLICANOS;FEMININO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001731322;90321;ZILAH;PENDENTE DE JULGAMENTO;90;PROS;FEMININO;PARDA;N
AM;AMAZONAS;DEPUTADO FEDERAL;40001618506;1234;GUMA;DEFERIDO;12;PDT;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001724762;12223;LUCAS ABREU;DEFERIDO;12;PDT;MASCULINO;PRETA;N
AM;AMAZONAS;DEPUTADO FEDERAL;40001609211;7022;MARCEL ALEXANDRE;DEFERIDO;70;AVANTE;MASCULINO;PRETA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001618456;44099;PASTORA ALISSANDRA;DEFERIDO;44;UNIÃO;FEMININO;PARDA;N
AM;AMAZONAS;DEPUTADO FEDERAL;40001719228;1801;BRUNO LUZ;DEFERIDO;18;REDE;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO FEDERAL;40001733847;9099;ADRIANA MENDONÇA;INDEFERIDO;90;PROS;FEMININO;BRANCA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001633333;22123;PROF THEREZINHA RUIZ;DEFERIDO;22;PL;FEMININO;BRANCA;S
AM;AMAZONAS;DEPUTADO FEDERAL;40001609205;7007;CRIS PAIVA;DEFERIDO;70;AVANTE;FEMININO;PARDA;N
AM;AMAZONAS;DEPUTADO FEDERAL;40001609212;7077;MARCIO PAIXÃO;DEFERIDO;70;AVANTE;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO FEDERAL;40001618371;2023;JUCELINO NASCIMENTO;DEFERIDO;20;PSC;MASCULINO;BRANCA;N
AM;AMAZONAS;DEPUTADO FEDERAL;40001618449;4456;CORONEL BONATES;DEFERIDO;44;UNIÃO;MASCULINO;BRANCA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001719855;90111;PEIXOTO;PENDENTE DE JULGAMENTO;90;PROS;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001618347;33999;DR. JACKSON BARROS;DEFERIDO;33;PMN;MASCULINO;BRANCA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001650497;45667;HUDSON JORGE;DEFERIDO;45;PSDB;MASCULINO;BRANCA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001612911;15259;SOCORRO DO CAFÉ;DEFERIDO;15;MDB;FEMININO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001633338;22444;DR FELIX E BANCADA ATIVISTA;DEFERIDO;22;PL;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001620693;51234;RAFAEL SILVESTRIM;DEFERIDO;51;PATRIOTA;MASCULINO;BRANCA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001633276;13222;JOÃO BOLINHO;INDEFERIDO COM RECURSO;13;PT;MASCULINO;PRETA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001612914;15319;ANDRE MARSILIO DA BR 319;DEFERIDO;15;MDB;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO FEDERAL;40001633246;1318;SASSÁ DA CONSTRUÇÃO CIVIL;DEFERIDO;13;PT;MASCULINO;BRANCA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001643455;14122;JOSUÉ DA SAÚDE - ENFERMEIRO;DEFERIDO;14;PTB;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001618496;40444;WILKE CIDADE;DEFERIDO;40;PSB;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001671687;27133;MIQUEIAS DO SOCIAL;DEFERIDO;27;DC;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001618674;20153;RITA DA ENFERMAGEM;DEFERIDO;20;PSC;FEMININO;PARDA;N
AM;AMAZONAS;1º SUPLENTE;40001639642;777;ADALBERTO MAIA;DEFERIDO;77;SOLIDARIEDADE;MASCULINO;BRANCA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001612906;15444;AMARAL NETO;DEFERIDO;15;MDB;MASCULINO;PRETA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001620697;51051;JOELSON SILVA;DEFERIDO;51;PATRIOTA;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001671698;27024;PAPALEGUAS;DEFERIDO;27;DC;MASCULINO;PARDA;N
AM;AMAZONAS;DEPUTADO ESTADUAL;40001731323;90888;NÚBIA PANTOJA;PENDENTE DE JULGAMENTO;90;PROS;FEMININO;PARDA;N
AM;AMAZONAS;DEPUTADO FEDERAL;40001719232;5044;JOSÉ LUIZ;DEFERIDO;50;PSOL;MASCULINO;PARDA;N
