SG_UF;NM_UE;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_URNA_CANDIDATO;DS_DETALHE_SITUACAO_CAND;NR_PARTIDO;SG_PARTIDO;DS_GENERO;DS_COR_RACA;ST_REELEICAO
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001621780;70999;JOHNNY SOARES;DEFERIDO;70;AVANTE;MASCULINO;PARDA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001620746;5160;LOURIVALDO DELFINO;INDEFERIDO COM RECURSO;51;PATRIOTA;MASCULINO;PARDA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001619357;50513;PROFESSOR RONALDO #BANCADAVALE;DEFERIDO;50;PSOL;MASCULINO;INDÍGENA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001606269;77190;CABO CELIMAR;RENÚNCIA;77;SOLIDARIEDADE;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001621754;70950;SERGIO LOCATELLI;DEFERIDO;70;AVANTE;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001621710;70940;DR RICARDO DIAS;DEFERIDO;70;AVANTE;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001699806;28311;DÍONEFCS;AGUARDANDO JULGAMENTO;28;PRTB;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001610008;15550;BIÉ CRUZ;DEFERIDO;15;MDB;MASCULINO;PRETA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001597790;30888;PROFESSOR VITOR KUNDRAT;DEFERIDO;30;NOVO;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001612279;11456;LUCAS DO LICEU;DEFERIDO;11;PP;MASCULINO;PRETA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001612130;2351;POLLYANA GAMA;DEFERIDO;23;CIDADANIA;FEMININO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001602101;44077;RAFAEL SARAIVA;DEFERIDO;44;UNIÃO;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001611771;13270;THIAGO SORATTO;DEFERIDO;13;PT;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001642266;35259;ELAINE PUPE;DEFERIDO;35;PMB;FEMININO;PARDA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001597766;30400;LUIS FREI;DEFERIDO;30;NOVO;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001614872;14002;CRIS GODOY;DEFERIDO;14;PTB;FEMININO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001611802;13888;DILMA ARRAES;DEFERIDO;13;PT;FEMININO;PRETA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001643640;12077;MARCIO AURELIO RAIZTRABALHISTA;DEFERIDO;12;PDT;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001643759;20077;ALLINSON NUNES;DEFERIDO;20;PSC;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001611372;2262;PROFESSORA CATIA ABREU;DEFERIDO;22;PL;FEMININO;BRANCA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001611225;1519;JULIANE GALLO;DEFERIDO;15;MDB;FEMININO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001643799;20025;ALEXSANDRA ELOÁH;DEFERIDO;20;PSC;FEMININO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001643244;33246;JORGILENE;DEFERIDO;33;PMN;FEMININO;PARDA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001643249;33123;ANDRES;INDEFERIDO COM RECURSO;33;PMN;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001604939;5500;MARCO BERTAIOLLI;DEFERIDO;55;PSD;MASCULINO;BRANCA;S
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001610449;19220;LICA DI ARAÚJO;RENÚNCIA;19;PODE;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001610508;19125;MARIZETE GOMES;DEFERIDO;19;PODE;FEMININO;PARDA;N
