SG_UF;NM_UE;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_URNA_CANDIDATO;DS_DETALHE_SITUACAO_CAND;NR_PARTIDO;SG_PARTIDO;DS_GENERO;DS_COR_RACA;ST_REELEICAO
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001604352;55315;RITA CAPISTRANA POETISA;DEFERIDO;55;PSD;FEMININO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001596321;51000;JORNALISTA ANDRÉ ROCHA;DEFERIDO;51;PATRIOTA;MASCULINO;PARDA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001611007;2281;SARGENTO ZAQUEU;DEFERIDO;22;PL;MASCULINO;PRETA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001613206;4075;ANA PAULA MOURA;DEFERIDO;40;PSB;FEMININO;PARDA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001613243;4023;CLAUDIO PARREIRAS;DEFERIDO;40;PSB;MASCULINO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001615278;50222;SOLDADO RIMA RICA;DEFERIDO;50;PSOL;MASCULINO;PRETA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001607716;44762;PEDRINHO MINASACONTECE;DEFERIDO;44;UNIÃO;MASCULINO;PARDA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001613125;40318;ROBSON AUGUSTO;INDEFERIDO COM RECURSO;40;PSB;MASCULINO;PRETA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001613135;40999;DILMA OLIVEIRA DA AVIAÇÃO;DEFERIDO;40;PSB;FEMININO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001645072;14300;ALESSANDRA ROSA;DEFERIDO;14;PTB;FEMININO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001615422;1106;REGIANE;DEFERIDO;11;PP;FEMININO;PARDA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001645071;14014;DOMINGOS DE CASTRO;DEFERIDO;14;PTB;MASCULINO;PARDA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001598567;30300;DANI MENUCCI;DEFERIDO;30;NOVO;FEMININO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001615662;11555;WILSINHO DA TABU;DEFERIDO;11;PP;MASCULINO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001613029;77777;PROFESSOR WENDEL MESQUITA;DEFERIDO;77;SOLIDARIEDADE;MASCULINO;BRANCA;S
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001615240;18001;MIGUEL ROCHA;DEFERIDO;18;REDE;MASCULINO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001713866;3577;RAÇA CABELELHEIRO;DEFERIDO;35;PMB;MASCULINO;PARDA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001726479;70575;EDNA DAS BANANAS;RENÚNCIA;70;AVANTE;FEMININO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001596007;5138;LAIDSON BORGES;DEFERIDO;51;PATRIOTA;MASCULINO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001634069;10555;MANOEL DO VENEZA II;DEFERIDO;10;REPUBLICANOS;MASCULINO;PARDA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001634245;19555;POLICIAL PENAL JOHN WESLEY;DEFERIDO;19;PODE;MASCULINO;PARDA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001611607;27150;PASTOR SOUSA;DEFERIDO;27;DC;MASCULINO;PARDA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001613212;4034;HELIO VALVERDE;INDEFERIDO;40;PSB;MASCULINO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001603557;7027;MÔNICA DO SEMEANDO AMOR;DEFERIDO;70;AVANTE;FEMININO;PARDA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001615619;11100;DRA. REGINA CIOFFI;DEFERIDO;11;PP;FEMININO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001615638;11679;DOUTOR MARCEL;DEFERIDO;11;PP;MASCULINO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001606143;3345;FEINHO LOCUTOR;DEFERIDO;33;PMN;MASCULINO;PRETA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001606750;12456;DANILO SEBE;DEFERIDO;12;PDT;MASCULINO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001610989;2227;DRA ERIKA LOPES;DEFERIDO;22;PL;FEMININO;PARDA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001606689;1207;PROFESSORA ELISETE INÁCIO;DEFERIDO;12;PDT;FEMININO;PRETA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001606157;3318;JOAO RIBEIRO;INDEFERIDO COM RECURSO;33;PMN;MASCULINO;PARDA;N
