SG_UF;NM_UE;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_URNA_CANDIDATO;DS_DETALHE_SITUACAO_CAND;NR_PARTIDO;SG_PARTIDO;DS_GENERO;DS_COR_RACA;ST_REELEICAO
DF;DISTRITO FEDERAL;DEPUTADO FEDERAL;70001651837;4545;ANDRÉIA MOURA;DEFERIDO;45;PSDB;FEMININO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001650790;15022;LESLIE SOUZA;DEFERIDO;15;MDB;FEMININO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001650791;15069;LÉLIO SAUNDERS;DEFERIDO;15;MDB;MASCULINO;PARDA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001723609;20444;PROFESSOR JACKSON;DEFERIDO;20;PSC;MASCULINO;PARDA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001609156;44193;MARCELO BATISTA;DEFERIDO;44;UNIÃO;MASCULINO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO FEDERAL;70001654167;2727;OSCAR SILVA;DEFERIDO;27;DC;MASCULINO;PARDA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001676688;29329;DAVID PUREZA;DEFERIDO;29;PCO;MASCULINO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO FEDERAL;70001636647;4040;RODRIGO ROLLEMBERG;DEFERIDO;40;PSB;MASCULINO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001650798;15100;PROFESSOR DENILSON;DEFERIDO;15;MDB;MASCULINO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO FEDERAL;70001615925;2261;BELLE BORGES;DEFERIDO;22;PL;FEMININO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001612571;28280;KARINE MOREIRA;DEFERIDO;28;PRTB;FEMININO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO FEDERAL;70001615920;2211;CHEF VINÍCIUS ROSSIGNOLI;DEFERIDO;22;PL;MASCULINO;PARDA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001653692;35707;RIBAMAR MOREIRA;DEFERIDO;35;PMB;MASCULINO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001601769;50400;FLAVÃO CERRATENSE;DEFERIDO;50;PSOL;MASCULINO;PRETA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001666656;14563;ARAUJO FILHO;DEFERIDO;14;PTB;MASCULINO;PRETA;N
DF;DISTRITO FEDERAL;DEPUTADO FEDERAL;70001613520;8080;CAIO SAD;DEFERIDO;80;UP;MASCULINO;PARDA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001621132;19061;EUGÊNIO DE LOURDES;DEFERIDO;19;PODE;MASCULINO;PRETA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001654346;27321;SGT VALDINETE;DEFERIDO;27;DC;FEMININO;PRETA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001612588;28288;PASTORA ANA CLEIA;INDEFERIDO COM RECURSO;28;PRTB;FEMININO;INDÍGENA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001723620;20111;RITA MOTA;DEFERIDO;20;PSC;FEMININO;PRETA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001653687;35135;LUCIANO DA MANUTENÇÃO;DEFERIDO;35;PMB;MASCULINO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001650203;11456;JUAREZ JUNIOR;DEFERIDO;11;PP;MASCULINO;PARDA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001611521;70000;BIRA NOGUEIRA;DEFERIDO;70;AVANTE;MASCULINO;PARDA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001611513;70999;BISPO VIEIRA REIS;DEFERIDO;70;AVANTE;MASCULINO;PARDA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001612580;28111;DOUTOR SAULO;DEFERIDO;28;PRTB;MASCULINO;PARDA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001596095;13190;PATRÍCIO;INDEFERIDO COM RECURSO;13;PT;MASCULINO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001600882;30033;ELIZABETH CRISTINA;DEFERIDO;30;NOVO;FEMININO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001600832;33555;EUGENIO PIEDADE;DEFERIDO;33;PMN;MASCULINO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001652139;45123;AGENILDO NERI;DEFERIDO;45;PSDB;MASCULINO;PARDA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001643990;77444;SILVANA TORRES RODRIGUES;RENÚNCIA;77;SOLIDARIEDADE;FEMININO;PRETA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001621126;19333;CLAUDÃO DO GAMÃO;DEFERIDO;19;PODE;MASCULINO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO FEDERAL;70001611396;7022;JAPONÊS É FEDERAL;DEFERIDO;70;AVANTE;MASCULINO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001601774;50000;SUSANA XAVIER - DONAS;DEFERIDO;50;PSOL;FEMININO;PARDA;N
DF;DISTRITO FEDERAL;DEPUTADO FEDERAL;70001650515;1522;GUARDA JANIO;DEFERIDO;15;MDB;MASCULINO;PARDA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001621127;19800;PATRÍCIA AMADA BRASIL;DEFERIDO;19;PODE;FEMININO;PRETA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001676687;29229;NEUDER BASTOS;DEFERIDO;29;PCO;MASCULINO;PRETA;N
DF;DISTRITO FEDERAL;DEPUTADO FEDERAL;70001607816;3312;HÉLIO ROSA;RENÚNCIA;33;PMN;MASCULINO;PARDA;N
DF;DISTRITO FEDERAL;DEPUTADO FEDERAL;70001648461;3300;D SOUSA;DEFERIDO;33;PMN;MASCULINO;PARDA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001713106;23789;DAIANE DOS SANTOS;RENÚNCIA;23;CIDADANIA;FEMININO;PRETA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001616716;10099;ELIANE CASTRO;DEFERIDO;10;REPUBLICANOS;FEMININO;PARDA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001653683;35222;MICHELINE REIS;DEFERIDO;35;PMB;FEMININO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001615866;22190;ANGÉLICA KATE MARRONE;RENÚNCIA;22;PL;FEMININO;PRETA;N
DF;DISTRITO FEDERAL;DEPUTADO FEDERAL;70001601751;5010;ROSELI FARIA;DEFERIDO;50;PSOL;FEMININO;PRETA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001713117;23000;LÉO MATOS;DEFERIDO;23;CIDADANIA;MASCULINO;PARDA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001620322;36100;TIA NAIR;DEFERIDO;36;AGIR;FEMININO;PRETA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001644005;77727;EDNA BORGES;DEFERIDO;77;SOLIDARIEDADE;FEMININO;PRETA;N
DF;DISTRITO FEDERAL;DEPUTADO FEDERAL;70001666851;1454;PAUL KARSTEN O DR DAS ARMAS;DEFERIDO;14;PTB;MASCULINO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001650220;11123;ANDERSON MEDINA;DEFERIDO;11;PP;MASCULINO;PARDA;N
DF;DISTRITO FEDERAL;DEPUTADO FEDERAL;70001636641;4055;MÃE BAIANA;DEFERIDO;40;PSB;FEMININO;PRETA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001609153;44188;PROFESSOR LACERDA;DEFERIDO;44;UNIÃO;MASCULINO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001643995;77555;MARCIO GUIMARÃES;DEFERIDO;77;SOLIDARIEDADE;MASCULINO;PARDA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001612570;28217;FATIMA CAVALCANTE;DEFERIDO;28;PRTB;FEMININO;PARDA;N
DF;DISTRITO FEDERAL;DEPUTADO FEDERAL;70001712952;5150;PROFESSOR NÉSIO;DEFERIDO;51;PATRIOTA;MASCULINO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO FEDERAL;70001608449;4411;FLÁVIO WERNECK;DEFERIDO;44;UNIÃO;MASCULINO;PARDA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001600885;30030;JAJA;DEFERIDO;30;NOVO;MASCULINO;PARDA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001649941;12777;PIPOKA DO BASQUETE;DEFERIDO;12;PDT;MASCULINO;PRETA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001723600;20322;ELIS MONTEIRO;DEFERIDO;20;PSC;FEMININO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001643994;77089;TIO LUIZ;DEFERIDO;77;SOLIDARIEDADE;MASCULINO;PARDA;N
DF;DISTRITO FEDERAL;DEPUTADO FEDERAL;70001713402;2311;LEANDRO LIRA;DEFERIDO;23;CIDADANIA;MASCULINO;PARDA;N
DF;DISTRITO FEDERAL;DEPUTADO FEDERAL;70001650516;1525;PROFESSOR FÁBIO;DEFERIDO;15;MDB;MASCULINO;PRETA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001644008;77999;ABIAS SILVA;INDEFERIDO COM RECURSO;77;SOLIDARIEDADE;MASCULINO;PARDA;N
DF;DISTRITO FEDERAL;DEPUTADO FEDERAL;70001654169;2799;MAJOR SOUZA;DEFERIDO;27;DC;MASCULINO;PARDA;N
DF;DISTRITO FEDERAL;DEPUTADO FEDERAL;70001614227;9022;CHICO CRUVINEL;DEFERIDO;90;PROS;MASCULINO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001666658;14777;CATARINA LIMA;DEFERIDO;14;PTB;FEMININO;PARDA;N
DF;DISTRITO FEDERAL;2º SUPLENTE;70001601734;180;MANO LIMA;DEFERIDO;50;PSOL;MASCULINO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001650205;11220;PASTOR ROLIM;DEFERIDO;11;PP;MASCULINO;PARDA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001611510;70300;ELEN FRANCO;DEFERIDO;70;AVANTE;FEMININO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001654327;27227;CRISTIANE DE PAULA;DEFERIDO;27;DC;FEMININO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001612578;28190;SARGENTO VIANA;DEFERIDO;28;PRTB;MASCULINO;BRANCA;N
DF;DISTRITO FEDERAL;DEPUTADO FEDERAL;70001666845;1400;DIEGO ARRUDA;DEFERIDO;14;PTB;MASCULINO;PARDA;N
DF;DISTRITO FEDERAL;DEPUTADO DISTRITAL;70001636089;40004;ERIC SEBA;DEFERIDO;40;PSB;MASCULINO;BRANCA;N
